SITE_ID,variable,week,slope,intercept,n_obs,seasonal_mean
ROM406,NO3,39,-0.004088,8.4005,26,0.1735
ROM406,NO3,40,0.001166,-2.1846,26,0.163
ROM406,NO3,41,-0.002987,6.1717,26,0.161
ROM406,NO3,42,-0.004471,9.1343,24,0.1371
ROM406,NO3,43,-0.000285,0.7385,26,0.1653
ROM406,NO3,44,-0.005368,10.9268,26,0.1237
ROM406,NO3,45,-0.009601,19.4538,26,0.1306
ROM406,NO3,46,-0.002549,5.2197,26,0.0903
ROM406,NO3,47,-0.008185,16.6065,26,0.1347
ROM406,NO3,48,0.000661,-1.2028,26,0.1272
ROM406,NO3,49,-0.004691,9.5592,25,0.1194
ROM406,NO3,50,-0.002246,4.65,25,0.1298
ROM406,NO3,51,-0.005906,11.9789,24,0.0926
ROM406,NO3,52,-0.004757,9.7037,23,0.1307
ROM406,NO3,53,-0.003888,7.8906,3,0.0657
ROM406,SO2,1,-0.008635,17.5496,21,0.1705
ROM406,SO2,2,-0.012452,25.2433,23,0.1825
ROM406,SO2,3,-0.012572,25.492,23,0.1901
ROM406,SO2,4,-0.015918,32.2459,23,0.2103
ROM406,SO2,5,-0.0176,35.6465,24,0.2257
ROM406,SO2,6,-0.009458,19.225,24,0.1898
ROM406,SO2,7,-0.007716,15.7177,23,0.1897
ROM406,SO2,8,-0.012178,24.7273,24,0.2181
ROM406,SO2,9,-0.01809,36.6422,24,0.2344
ROM406,SO2,10,-0.006456,13.2013,24,0.2081
ROM406,SO2,11,-0.010317,20.9855,24,0.2213
ROM406,SO2,12,-0.008458,17.2262,24,0.2045
ROM406,SO2,13,-0.009634,19.5783,24,0.1896
ROM406,SO2,14,-0.01172,23.8005,24,0.2127
ROM406,SO2,15,-0.011735,23.8395,23,0.2232
ROM406,SO2,16,-0.010076,20.4726,22,0.1951
ROM406,SO2,17,-0.013431,27.2304,23,0.2009
ROM406,SO2,18,-0.012191,24.7463,24,0.2108
ROM406,SO2,19,-0.022683,45.8891,24,0.2377
ROM406,SO2,20,-0.013631,27.6553,24,0.2226
ROM406,SO2,21,-0.011343,23.0475,24,0.2191
ROM406,SO2,22,-0.016252,32.9683,24,0.261
ROM406,SO2,23,-0.017631,35.7244,24,0.2406
ROM406,SO2,24,-0.015667,31.7702,24,0.2406
ROM406,SO2,25,-0.014727,29.9079,24,0.2693
ROM406,SO2,26,-0.017382,35.2257,23,0.2447
ROM406,SO2,27,-0.01763,35.7116,23,0.2313
ROM406,SO2,28,-0.01628,33.0246,23,0.2599
ROM406,SO2,29,-0.021808,44.1584,23,0.2686
ROM406,SO2,30,-0.014832,30.0775,22,0.2278
ROM406,SO2,31,-0.019992,40.4764,22,0.2411
ROM406,SO2,32,-0.014252,28.9304,22,0.2478
ROM406,SO2,33,-0.014837,30.1285,23,0.2685
ROM406,SO2,34,-0.014524,29.4786,23,0.249
ROM406,SO2,35,-0.020907,42.3649,22,0.2885
ROM406,SO2,36,-0.013069,26.5562,22,0.2551
ROM406,SO2,37,-0.015834,32.119,23,0.2524
ROM406,SO2,38,-0.012949,26.3297,23,0.2701
ROM406,SO2,39,-0.024102,48.7914,23,0.2855
ROM406,SO2,40,-0.008305,16.9209,23,0.206
ROM406,SO2,41,-0.015987,32.4045,23,0.2297
ROM406,SO2,42,-0.015523,31.4875,21,0.2466
ROM406,SO2,43,-0.013892,28.1834,23,0.2246
ROM406,SO2,44,-0.011867,24.0896,23,0.2076
ROM406,SO2,45,-0.012362,25.1087,23,0.2304
ROM406,SO2,46,-0.011006,22.3607,22,0.2106
ROM406,SO2,47,-0.012619,25.6122,23,0.2168
ROM406,SO2,48,-0.010188,20.7192,23,0.2159
ROM406,SO2,49,-0.011266,22.8662,22,0.1929
ROM406,SO2,50,-0.010219,20.7763,22,0.2108
ROM406,SO2,51,-0.014765,29.8919,21,0.1767
ROM406,SO2,52,-0.015898,32.1933,20,0.1984
ROM406,SO2,53,-0.006873,13.9899,3,0.1574
ROM406,SO4,1,-0.006459,13.1847,24,0.1865
ROM406,SO4,2,-0.008128,16.5598,26,0.2027
ROM406,SO4,3,-0.006957,14.208,26,0.2072
ROM406,SO4,4,-0.013375,27.2042,26,0.2873
ROM406,SO4,5,-0.012581,25.595,26,0.2748
ROM406,SO4,6,-0.00997,20.3726,26,0.307
ROM406,SO4,7,-0.011477,23.4579,25,0.3593
ROM406,SO4,8,-0.017302,35.2401,26,0.4193
ROM406,SO4,9,-0.019582,39.8503,26,0.441
ROM406,SO4,10,-0.018304,37.2834,26,0.446
ROM406,SO4,11,-0.021814,44.3856,26,0.4833
ROM406,SO4,12,-0.020998,42.7615,26,0.5016
ROM406,SO4,13,-0.016067,32.8295,26,0.4947
ROM406,SO4,14,-0.02582,52.5494,26,0.5859
ROM406,SO4,15,-0.021341,43.6203,25,0.6708
ROM406,SO4,16,-0.021752,44.409,24,0.6317
ROM406,SO4,17,-0.026933,54.8285,25,0.6238
ROM406,SO4,18,-0.01887,38.545,26,0.5674
ROM406,SO4,19,-0.024582,50.0694,26,0.5973
ROM406,SO4,20,-0.029425,59.8756,26,0.6559
ROM406,SO4,21,-0.022139,45.1478,26,0.5925
ROM406,SO4,22,-0.032735,66.536,26,0.656
ROM406,SO4,23,-0.018807,38.4539,26,0.6036
ROM406,SO4,24,-0.019474,39.8145,26,0.6226
ROM406,SO4,25,-0.031642,64.3519,26,0.6717
ROM406,SO4,26,-0.024368,49.678,25,0.6358
ROM406,SO4,27,-0.030446,61.9537,25,0.6798
ROM406,SO4,28,-0.021544,43.9782,25,0.6196
ROM406,SO4,29,-0.025893,52.7803,25,0.6698
ROM406,SO4,30,-0.016154,33.1085,24,0.597
ROM406,SO4,31,-0.019912,40.6629,25,0.5901
ROM406,SO4,32,-0.021203,43.2927,25,0.6203
ROM406,SO4,33,-0.023468,47.8637,26,0.6326
ROM406,SO4,34,-0.017552,35.9423,26,0.6186
ROM406,SO4,35,-0.025466,51.8427,25,0.5915
ROM406,SO4,36,-0.02056,41.9489,25,0.5713
ROM406,SO4,37,-0.019612,39.9362,26,0.4663
ROM406,SO4,38,-0.013722,28.1,26,0.4845
ROM406,SO4,39,-0.019425,39.5857,26,0.4914
ROM406,SO4,40,-0.018854,38.403,26,0.4578
ROM406,SO4,41,-0.011175,22.898,26,0.4078
ROM406,SO4,42,-0.011514,23.5105,24,0.3374
ROM406,SO4,43,-0.013119,26.8079,26,0.4061
ROM406,SO4,44,-0.018499,37.572,26,0.3423
ROM406,SO4,45,-0.015683,31.9092,26,0.3464
ROM406,SO4,46,-0.014226,28.9401,26,0.309
ROM406,SO4,47,-0.010439,21.2869,26,0.278
ROM406,SO4,48,-0.004075,8.4486,26,0.2484
ROM406,SO4,49,-0.012443,25.2923,25,0.2497
ROM406,SO4,50,-0.012572,25.5447,25,0.2439
ROM406,SO4,51,-0.008616,17.5627,24,0.2231
ROM406,SO4,52,-0.012293,24.9643,23,0.2232
ROM406,SO4,53,-0.009052,18.3877,3,0.1697
ROM406,Sodium,1,0.000447,-0.8847,24,0.0158
ROM406,Sodium,2,-7.8e-05,0.1749,26,0.0188
ROM406,Sodium,3,0.000516,-1.0137,26,0.0239
ROM406,Sodium,4,-8.8e-05,0.1958,26,0.0197
ROM406,Sodium,5,0.000267,-0.5197,26,0.0177
ROM406,Sodium,6,0.000168,-0.3158,26,0.0227
ROM406,Sodium,7,-0.000642,1.3132,25,0.0219
ROM406,Sodium,8,-0.000224,0.481,26,0.031
ROM406,Sodium,9,0.000371,-0.7204,26,0.0254
ROM406,Sodium,10,0.000378,-0.7352,26,0.0258
ROM406,Sodium,11,-7.2e-05,0.1724,26,0.0272
ROM406,Sodium,12,-0.000566,1.1688,26,0.0287
ROM406,Sodium,13,4e-06,0.0215,26,0.0291
ROM406,Sodium,14,-0.00013,0.3012,26,0.039
ROM406,Sodium,15,-0.000117,0.2772,25,0.0413
ROM406,Sodium,16,-0.001024,2.1069,24,0.047
ROM406,Sodium,17,-0.000592,1.2233,25,0.0327
ROM406,Sodium,18,0.000156,-0.2784,26,0.0354
ROM406,Sodium,19,-0.000961,1.9654,26,0.0306
ROM406,Sodium,20,-0.000531,1.1067,26,0.0382
ROM406,Sodium,21,-0.000192,0.427,26,0.0403
ROM406,Sodium,22,-0.000709,1.4605,26,0.0342
ROM406,Sodium,23,0.000109,-0.1789,26,0.0413
ROM406,Sodium,24,0.000378,-0.7202,26,0.0415
ROM406,Sodium,25,0.000229,-0.4191,26,0.0426
ROM406,Sodium,26,0.000336,-0.6394,25,0.0367
ROM406,Sodium,27,0.000171,-0.3116,25,0.0323
ROM406,Sodium,28,-0.000256,0.5463,25,0.0318
ROM406,Sodium,29,-2.6e-05,0.0818,25,0.0297
ROM406,Sodium,30,0.000179,-0.3399,24,0.0212
ROM406,Sodium,31,0.000264,-0.5052,25,0.0256
ROM406,Sodium,32,6e-05,-0.0943,25,0.0265
ROM406,Sodium,33,7.9e-05,-0.1322,26,0.0261
ROM406,Sodium,34,-0.000316,0.6627,26,0.0263
ROM406,Sodium,35,-0.000518,1.0688,25,0.0262
ROM406,Sodium,36,0.000349,-0.6759,25,0.026
ROM406,Sodium,37,0.000174,-0.3246,26,0.0257
ROM406,Sodium,38,0.000122,-0.2208,26,0.0248
ROM406,Sodium,39,5.5e-05,-0.0917,26,0.0191
ROM406,Sodium,40,0.001463,-2.9226,26,0.0216
ROM406,Sodium,41,5.8e-05,-0.0988,26,0.0182
ROM406,Sodium,42,0.00017,-0.3269,24,0.0151
ROM406,Sodium,43,0.000251,-0.489,26,0.016
ROM406,Sodium,44,0.000126,-0.24,26,0.0145
ROM406,Sodium,45,-0.000159,0.3323,26,0.0131
ROM406,Sodium,46,-4e-05,0.0934,26,0.0129
ROM406,Sodium,47,-0.000316,0.6502,26,0.0151
ROM406,Sodium,48,0.000146,-0.2798,26,0.014
ROM406,Sodium,49,-5.4e-05,0.1266,25,0.0174
ROM406,Sodium,50,-0.000245,0.5126,25,0.0186
ROM406,Sodium,51,3e-05,-0.0411,24,0.0202
ROM406,Sodium,52,0.000236,-0.4552,23,0.0192
ROM406,Sodium,53,0.002134,-4.2668,3,0.0286
ROM406,TNO3,1,0.000787,-1.3214,24,0.2619
ROM406,TNO3,2,-0.012999,26.462,26,0.3003
ROM406,TNO3,3,-0.005837,12.0863,26,0.339
ROM406,TNO3,4,-0.014458,29.5577,26,0.4613
ROM406,TNO3,5,-0.015447,31.4789,26,0.3908
ROM406,TNO3,6,-0.005875,12.2661,26,0.4419
ROM406,TNO3,7,-0.012593,25.7969,25,0.4521
ROM406,TNO3,8,-0.017175,35.1855,26,0.6207
ROM406,TNO3,9,-0.025486,51.9065,26,0.6146
ROM406,TNO3,10,-0.015994,32.7967,26,0.6077
ROM406,TNO3,11,-0.016772,34.4067,26,0.6517
ROM406,TNO3,12,-0.026433,53.8528,26,0.6549
ROM406,TNO3,13,-0.009352,19.3616,26,0.54
ROM406,TNO3,14,-0.033338,67.7845,26,0.6894
ROM406,TNO3,15,-0.026319,53.7767,25,0.8087
ROM406,TNO3,16,-0.021461,43.9317,24,0.7404
ROM406,TNO3,17,-0.025894,52.8648,25,0.7515
ROM406,TNO3,18,-0.018525,37.9979,26,0.7153
ROM406,TNO3,19,-0.023586,48.2146,26,0.7468
ROM406,TNO3,20,-0.030407,61.9531,26,0.758
ROM406,TNO3,21,-0.020706,42.4321,26,0.7611
ROM406,TNO3,22,-0.033277,67.774,26,0.8028
ROM406,TNO3,23,-0.024574,50.2356,26,0.7794
ROM406,TNO3,24,-0.017628,36.2464,26,0.7685
ROM406,TNO3,25,-0.030719,62.6958,26,0.8726
ROM406,TNO3,26,-0.029415,60.0092,25,0.8108
ROM406,TNO3,27,-0.034711,70.6529,25,0.7948
ROM406,TNO3,28,-0.031716,64.6408,25,0.8114
ROM406,TNO3,29,-0.03936,80.0865,25,0.873
ROM406,TNO3,30,-0.02219,45.4661,24,0.8074
ROM406,TNO3,31,-0.020265,41.5623,25,0.7775
ROM406,TNO3,32,-0.025414,51.97,25,0.8234
ROM406,TNO3,33,-0.030078,61.3418,26,0.8093
ROM406,TNO3,34,-0.02008,41.1811,26,0.77
ROM406,TNO3,35,-0.03306,67.3029,25,0.7692
ROM406,TNO3,36,-0.022047,45.1057,25,0.7356
ROM406,TNO3,37,-0.022437,45.7569,26,0.6023
ROM406,TNO3,38,-0.013617,28.018,26,0.613
ROM406,TNO3,39,-0.019664,40.21,26,0.6348
ROM406,TNO3,40,-0.011395,23.4775,26,0.5442
ROM406,TNO3,41,-0.015876,32.4583,26,0.5067
ROM406,TNO3,42,-0.016685,34.0284,23,0.4494
ROM406,TNO3,43,-0.013518,27.6495,26,0.4447
ROM406,TNO3,44,-0.014765,30.1191,26,0.4036
ROM406,TNO3,45,-0.019514,39.6511,26,0.378
ROM406,TNO3,46,-0.013764,28.0506,26,0.3498
ROM406,TNO3,47,-0.016368,33.2919,26,0.3508
ROM406,TNO3,48,-0.005109,10.6289,26,0.3474
ROM406,TNO3,49,-0.013046,26.5646,25,0.3092
ROM406,TNO3,50,-0.006631,13.6844,25,0.3397
ROM406,TNO3,51,-0.010626,21.6542,24,0.2682
ROM406,TNO3,52,-0.009813,20.0365,23,0.2878
ROM406,TNO3,53,-0.013545,27.4719,3,0.2124
SAL133,CA,1,-0.001553,3.3941,26,0.2681
SAL133,CA,2,-0.002529,5.3691,26,0.2798
SAL133,CA,3,-0.0031,6.481,26,0.2417
SAL133,CA,4,-0.005762,11.8848,26,0.2883
SAL133,CA,5,0.005847,-11.4879,25,0.28
SAL133,CA,6,-0.001242,2.7535,25,0.2542
SAL133,CA,7,-0.003643,7.6187,25,0.287
SAL133,CA,8,0.004694,-9.1943,25,0.2531
SAL133,CA,9,-0.00157,3.442,25,0.2819
SAL133,CA,10,-0.003946,8.2283,25,0.2866
SAL133,CA,11,0.002531,-4.778,25,0.3149
SAL133,CA,12,-0.002887,6.0991,25,0.288
SAL133,CA,13,-0.005542,11.4563,25,0.3034
SAL133,CA,14,-0.009447,19.3413,25,0.3283
SAL133,CA,15,-0.003249,6.9563,26,0.4171
SAL133,CA,16,-0.007762,16.0434,26,0.4227
SAL133,CA,17,-0.006454,13.401,25,0.4129
SAL133,CA,18,-0.014738,30.043,25,0.3829
SAL133,CA,19,0.00372,-7.0958,25,0.3914
SAL133,CA,20,0.007675,-15.0976,25,0.3487
SAL133,CA,21,-0.002613,5.6359,26,0.3778
SAL133,CA,22,0.00074,-1.1135,26,0.3761
SAL133,CA,23,6.9e-05,0.2556,25,0.3942
SAL133,CA,24,0.008263,-16.2527,25,0.3768
SAL133,CA,25,-0.002428,5.2531,26,0.3666
SAL133,CA,26,-0.005861,12.1702,26,0.3757
SAL133,CA,27,-0.007792,16.0889,25,0.4082
SAL133,CA,28,-0.004522,9.475,22,0.3752
SAL133,CA,29,-0.006752,13.9628,24,0.3738
SAL133,CA,30,-0.003393,7.1941,24,0.3654
SAL133,CA,31,-0.002598,5.6014,25,0.3722
SAL133,CA,32,-0.004008,8.4282,25,0.3617
SAL133,CA,33,-0.005326,11.0643,25,0.3462
SAL133,CA,34,0.000615,-0.8674,25,0.3705
SAL133,CA,35,-0.000522,1.4425,26,0.3919
SAL133,CA,36,-0.003729,7.9222,25,0.4182
SAL133,CA,37,0.000622,-0.8352,25,0.4165
SAL133,CA,38,0.011348,-22.3881,25,0.4504
SAL133,CA,39,-0.000225,0.9223,26,0.4689
SAL133,CA,40,0.006012,-11.5405,26,0.5588
SAL133,CA,41,0.002745,-4.8775,26,0.6476
SAL133,CA,42,0.013343,-26.3027,26,0.5496
SAL133,CA,43,0.004779,-9.1338,26,0.4837
SAL133,CA,44,-0.009639,19.9529,25,0.5546
SAL133,CA,45,0.000246,-0.0094,25,0.4858
SAL133,CA,46,0.003204,-6.0256,25,0.4231
SAL133,CA,47,-0.002352,5.0186,24,0.2841
SAL133,CA,48,0.000245,-0.1427,24,0.3497
SAL133,CA,49,0.001705,-3.0591,25,0.3718
SAL133,CA,50,0.00756,-14.9118,25,0.3034
SAL133,CA,51,0.002537,-4.852,23,0.2536
SAL133,CA,52,-0.003364,6.9532,24,0.1825
SAL133,CA,53,-0.005374,10.9421,3,0.1275
SAL133,HNO3,1,-0.038964,78.9442,26,0.5278
SAL133,HNO3,2,-0.029795,60.4706,26,0.5074
SAL133,HNO3,3,-0.032855,66.6823,26,0.5602
SAL133,HNO3,4,-0.046503,94.2585,26,0.6698
SAL133,HNO3,5,-0.044025,89.2693,25,0.6683
SAL133,HNO3,6,-0.060882,123.3571,25,0.83
SAL133,HNO3,7,-0.036421,74.0177,25,0.7203
SAL133,HNO3,8,-0.059338,120.4552,25,1.0358
SAL133,HNO3,9,-0.08305,168.2423,25,1.1021
SAL133,HNO3,10,-0.052159,105.9296,25,0.9588
SAL133,HNO3,11,-0.04337,88.381,25,1.0984
SAL133,HNO3,12,-0.072839,147.6806,25,1.0897
SAL133,HNO3,13,-0.077578,157.4259,25,1.2967
SAL133,HNO3,14,-0.045065,91.9305,25,1.2361
SAL133,HNO3,15,-0.092166,187.1921,26,1.7054
SAL133,HNO3,16,-0.088045,178.8923,26,1.6993
SAL133,HNO3,17,-0.087995,178.6213,25,1.5284
SAL133,HNO3,18,-0.123878,251.2418,25,1.934
SAL133,HNO3,19,-0.066941,136.6335,25,1.9116
SAL133,HNO3,20,-0.093098,189.4282,25,2.0659
SAL133,HNO3,21,-0.089223,181.7043,26,2.1403
SAL133,HNO3,22,-0.075163,153.2797,26,2.0116
SAL133,HNO3,23,-0.123729,251.3726,25,2.3649
SAL133,HNO3,24,-0.109293,222.1896,25,2.2334
SAL133,HNO3,25,-0.117139,238.0496,26,2.304
SAL133,HNO3,26,-0.095785,194.747,26,1.9774
SAL133,HNO3,27,-0.095143,193.456,25,1.9773
SAL133,HNO3,28,-0.088709,180.4101,22,1.8795
SAL133,HNO3,29,-0.1082,219.65,24,1.8944
SAL133,HNO3,30,-0.104282,211.6864,24,1.815
SAL133,HNO3,31,-0.12236,248.1688,25,1.9159
SAL133,HNO3,32,-0.095477,193.775,25,1.6249
SAL133,HNO3,33,-0.09013,183.1034,25,1.7148
SAL133,HNO3,34,-0.129029,261.4711,25,1.7969
SAL133,HNO3,35,-0.12452,252.249,26,1.6492
SAL133,HNO3,36,-0.136774,276.969,25,1.7069
SAL133,HNO3,37,-0.092171,187.2147,25,1.7172
SAL133,HNO3,38,-0.056198,114.3796,24,1.2786
SAL133,HNO3,39,-0.08871,180.1475,26,1.6149
SAL133,HNO3,40,-0.059549,121.1577,26,1.3133
SAL133,HNO3,41,-0.076453,155.064,26,1.2006
SAL133,HNO3,42,-0.05973,121.2643,26,1.0559
SAL133,HNO3,43,-0.058932,119.5891,26,0.9866
SAL133,HNO3,44,-0.05509,112.035,25,1.1639
SAL133,HNO3,45,-0.030444,62.1828,25,0.9134
SAL133,HNO3,46,-0.019777,40.4491,25,0.6474
SAL133,HNO3,47,-0.027255,55.4223,24,0.571
SAL133,HNO3,48,-0.023441,47.6681,24,0.4915
SAL133,HNO3,49,-0.037692,76.4157,25,0.5592
SAL133,HNO3,50,-0.036118,73.2947,25,0.6068
SAL133,HNO3,51,-0.040142,81.3422,23,0.5549
SAL133,HNO3,52,-0.04634,93.8361,24,0.5751
SAL133,HNO3,53,-0.051115,103.4095,3,0.5381
SAL133,K,1,-0.000818,1.7036,26,0.0579
SAL133,K,2,-0.000189,0.4405,26,0.0601
SAL133,K,3,-0.001473,3.0272,26,0.0625
SAL133,K,4,-0.00201,4.111,26,0.0653
SAL133,K,5,-0.000205,0.4838,25,0.0713
SAL133,K,6,-0.000653,1.3776,25,0.0632
SAL133,K,7,-0.000613,1.297,25,0.0639
SAL133,K,8,-0.000278,0.6186,25,0.059
SAL133,K,9,-0.001063,2.2043,25,0.0645
SAL133,K,10,-0.000881,1.8304,25,0.0582
SAL133,K,11,-0.000542,1.1492,25,0.0583
SAL133,K,12,-0.001081,2.2343,25,0.0592
SAL133,K,13,-0.005511,11.1747,25,0.0843
SAL133,K,14,-0.001497,3.0795,25,0.0662
SAL133,K,15,-0.001209,2.4979,26,0.0643
SAL133,K,16,-0.000925,1.9323,26,0.0712
SAL133,K,17,0.001524,-2.9856,25,0.082
SAL133,K,18,-0.001899,3.8909,25,0.0699
SAL133,K,19,-0.000274,0.6366,25,0.085
SAL133,K,20,0.000176,-0.28,25,0.074
SAL133,K,21,-0.000375,0.8393,26,0.0838
SAL133,K,22,-0.001301,2.7028,26,0.0855
SAL133,K,23,-0.001618,3.3494,25,0.093
SAL133,K,24,-0.000171,0.4396,25,0.0954
SAL133,K,25,-0.001187,2.4806,26,0.091
SAL133,K,26,-0.001144,2.4577,26,0.1562
SAL133,K,27,0.000872,-1.5688,25,0.1859
SAL133,K,28,-0.000686,1.4779,22,0.0975
SAL133,K,29,-0.000664,1.4255,24,0.0887
SAL133,K,30,-0.00084,1.7826,24,0.0921
SAL133,K,31,-0.00032,0.7353,25,0.0903
SAL133,K,32,-0.000526,1.1441,25,0.0859
SAL133,K,33,-0.000299,0.6886,25,0.086
SAL133,K,34,-0.000492,1.0768,25,0.0866
SAL133,K,35,0.000439,-0.7926,26,0.0909
SAL133,K,36,-0.002034,4.1937,25,0.1007
SAL133,K,37,-0.000332,0.7648,25,0.0963
SAL133,K,38,0.001879,-3.6704,25,0.1106
SAL133,K,39,0.000709,-1.3209,26,0.1054
SAL133,K,40,0.00165,-3.204,26,0.1159
SAL133,K,41,-0.000592,1.3106,26,0.1196
SAL133,K,42,0.000851,-1.6112,26,0.1006
SAL133,K,43,0.000615,-1.1434,26,0.0944
SAL133,K,44,-0.001491,3.0959,25,0.0959
SAL133,K,45,-0.000833,1.7624,25,0.0858
SAL133,K,46,-0.000284,0.6435,25,0.0718
SAL133,K,47,-0.000563,1.1956,24,0.0634
SAL133,K,48,-0.000438,0.9423,24,0.0613
SAL133,K,49,-0.001949,3.9945,25,0.0727
SAL133,K,50,-0.000453,0.9785,25,0.0665
SAL133,K,51,0.000284,-0.5049,23,0.0673
SAL133,K,52,-0.000556,1.1767,24,0.0577
SAL133,K,53,-0.003643,7.3911,3,0.0598
SAL133,MG,1,-0.000384,0.8279,26,0.0554
SAL133,MG,2,-0.000243,0.5474,26,0.0585
SAL133,MG,3,-0.00129,2.6537,26,0.0572
SAL133,MG,4,-0.001671,3.4281,26,0.0644
SAL133,MG,5,0.000536,-1.0184,25,0.0604
SAL133,MG,6,-0.000125,0.3092,25,0.0578
SAL133,MG,7,-0.00111,2.3022,25,0.0677
SAL133,MG,8,0.000141,-0.2257,25,0.0582
SAL133,MG,9,-0.001116,2.3149,25,0.0696
SAL133,MG,10,-0.000633,1.3379,25,0.0647
SAL133,MG,11,-0.000768,1.6212,25,0.076
SAL133,MG,12,-0.001034,2.1523,25,0.0716
SAL133,MG,13,-0.00224,4.5756,25,0.0683
SAL133,MG,14,-0.002902,5.919,25,0.0778
SAL133,MG,15,-0.001284,2.6783,26,0.0933
SAL133,MG,16,-0.001994,4.1122,26,0.0988
SAL133,MG,17,-0.002467,5.0703,25,0.1045
SAL133,MG,18,-0.003406,6.9483,25,0.0946
SAL133,MG,19,0.001642,-3.206,25,0.0984
SAL133,MG,20,0.001775,-3.4844,25,0.0884
SAL133,MG,21,-0.000282,0.6712,26,0.1028
SAL133,MG,22,-0.000446,0.9997,26,0.1011
SAL133,MG,23,0.000348,-0.6052,25,0.0955
SAL133,MG,24,0.000637,-1.1896,25,0.0917
SAL133,MG,25,-0.000679,1.4583,26,0.0926
SAL133,MG,26,-0.001458,3.0253,26,0.0908
SAL133,MG,27,-0.002517,5.1768,25,0.111
SAL133,MG,28,-0.00263,5.3926,22,0.1
SAL133,MG,29,-0.002014,4.1452,24,0.0927
SAL133,MG,30,-0.000405,0.9035,24,0.0894
SAL133,MG,31,-0.000947,1.9986,25,0.0922
SAL133,MG,32,-0.0018,3.7194,25,0.0963
SAL133,MG,33,-0.002419,4.9615,25,0.0936
SAL133,MG,34,-0.000482,1.0649,25,0.0945
SAL133,MG,35,-0.001678,3.4765,26,0.1002
SAL133,MG,36,-0.002184,4.5002,25,0.1041
SAL133,MG,37,0.000603,-1.0987,25,0.1154
SAL133,MG,38,0.003681,-7.2886,25,0.1186
SAL133,MG,39,-2.5e-05,0.1707,26,0.1198
SAL133,MG,40,0.000812,-1.5114,26,0.1234
SAL133,MG,41,-0.001343,2.8474,26,0.1447
SAL133,MG,42,0.001613,-3.1422,26,0.104
SAL133,MG,43,8.6e-05,-0.0732,26,0.1002
SAL133,MG,44,-0.003041,6.2296,25,0.1091
SAL133,MG,45,0.000161,-0.2256,25,0.0989
SAL133,MG,46,0.000914,-1.7613,25,0.0786
SAL133,MG,47,-0.001071,2.21,24,0.0544
SAL133,MG,48,-0.000199,0.4671,24,0.0663
SAL133,MG,49,-0.000733,1.5456,25,0.0705
SAL133,MG,50,0.000198,-0.3365,25,0.0615
SAL133,MG,51,0.00045,-0.8518,23,0.0531
SAL133,MG,52,-0.001155,2.3614,24,0.0379
SAL133,MG,53,-0.00194,3.9399,3,0.0365
SAL133,NH4,1,-0.049423,101.2351,26,1.7697
SAL133,NH4,2,-0.03939,81.0958,26,1.8217
SAL133,NH4,3,-0.06677,136.2587,26,1.8823
SAL133,NH4,4,-0.070799,144.4725,26,1.9865
SAL133,NH4,5,-0.082315,167.7779,25,2.1166
SAL133,NH4,6,-0.075548,154.1016,25,2.0597
SAL133,NH4,7,-0.042297,87.0087,25,1.8854
SAL133,NH4,8,-0.069433,141.4397,25,1.7029
SAL133,NH4,9,-0.07018,142.8937,25,1.6549
SAL133,NH4,10,-0.080049,162.6927,25,1.5912
SAL133,NH4,11,-0.094434,191.5115,25,1.4591
SAL133,NH4,12,-0.088911,180.2997,25,1.3643
SAL133,NH4,13,-0.085279,173.012,25,1.3846
SAL133,NH4,14,-0.064087,130.0312,25,1.0537
SAL133,NH4,15,-0.077258,156.5067,26,1.0223
SAL133,NH4,16,-0.068599,139.1019,26,1.0449
SAL133,NH4,17,-0.051184,103.9996,25,0.9893
SAL133,NH4,18,-0.069068,139.977,25,0.9754
SAL133,NH4,19,-0.053455,108.5103,25,0.9304
SAL133,NH4,20,-0.072593,147.1694,25,1.0734
SAL133,NH4,21,-0.066066,133.958,26,0.9981
SAL133,NH4,22,-0.064323,130.4044,26,0.9528
SAL133,NH4,23,-0.083982,170.1969,25,1.1803
SAL133,NH4,24,-0.057174,116.0708,25,1.0054
SAL133,NH4,25,-0.078646,159.3662,26,1.0876
SAL133,NH4,26,-0.068675,139.2064,26,0.9953
SAL133,NH4,27,-0.07319,148.3536,25,1.0563
SAL133,NH4,28,-0.063608,129.0515,22,1.0393
SAL133,NH4,29,-0.082732,167.6581,24,1.1567
SAL133,NH4,30,-0.100713,203.9257,24,1.2371
SAL133,NH4,31,-0.097107,196.714,25,1.2839
SAL133,NH4,32,-0.072844,147.6471,25,1.0468
SAL133,NH4,33,-0.065227,132.3493,25,1.0769
SAL133,NH4,34,-0.106246,215.1046,25,1.2805
SAL133,NH4,35,-0.086425,175.005,26,1.0713
SAL133,NH4,36,-0.12211,247.0868,25,1.3359
SAL133,NH4,37,-0.075022,152.0605,25,1.0772
SAL133,NH4,38,-0.063625,128.9797,25,0.9314
SAL133,NH4,39,-0.059882,121.4168,26,0.9023
SAL133,NH4,40,-0.04546,92.2772,26,0.7872
SAL133,NH4,41,-0.060081,121.6839,26,0.7689
SAL133,NH4,42,-0.067163,135.9674,26,0.8002
SAL133,NH4,43,-0.065129,131.976,26,0.9027
SAL133,NH4,44,-0.058268,118.247,25,0.9804
SAL133,NH4,45,-0.066614,135.2684,25,1.2047
SAL133,NH4,46,-0.068035,138.4468,25,1.5242
SAL133,NH4,47,-0.051438,104.9996,24,1.4791
