SITE_ID,variable,week,seasonal_mean
SC07,Sodium,50,0.6168
SC07,Sodium,51,0.705
SC07,Sodium,52,0.5038
SC11,CA,1,0.1685
SC11,CA,2,0.1272
SC11,CA,3,0.157
SC11,CA,4,0.0992
SC11,CA,5,0.2016
SC11,CA,6,0.4835
SC11,CA,7,0.1908
SC11,CA,8,0.297
SC11,CA,9,0.1785
SC11,CA,10,0.345
SC11,CA,11,0.3338
SC11,CA,12,0.1866
SC11,CA,13,0.151
SC11,CA,14,0.2878
SC11,CA,15,0.2528
SC11,CA,16,0.576
SC11,CA,17,0.088
SC11,CA,18,0.1768
SC11,CA,19,0.1643
SC11,CA,20,0.2878
SC11,CA,21,0.1908
SC11,CA,22,0.1887
SC11,CA,23,0.4183
SC11,CA,24,0.2474
SC11,CA,25,0.1461
SC11,CA,26,0.2478
SC11,CA,27,0.1329
SC11,CA,28,0.0941
SC11,CA,29,0.2503
SC11,CA,30,0.2128
SC11,CA,31,0.1326
SC11,CA,32,0.2332
SC11,CA,33,0.1008
SC11,CA,34,0.0777
SC11,CA,35,0.1563
SC11,CA,36,0.2608
SC11,CA,37,0.1168
SC11,CA,38,0.2124
SC11,CA,39,0.1878
SC11,CA,40,0.1168
SC11,CA,41,0.088
SC11,CA,42,0.0512
SC11,CA,43,0.1522
SC11,CA,44,0.1528
SC11,CA,45,0.093
SC11,CA,46,0.073
SC11,CA,47,0.0953
SC11,CA,48,0.1776
SC11,CA,49,0.0997
SC11,CA,50,0.1258
SC11,CA,51,0.3736
SC11,CA,52,0.0958
SC11,CL,1,4.0415
SC11,CL,2,1.6202
SC11,CL,3,2.6428
SC11,CL,4,1.0786
SC11,CL,5,2.3848
SC11,CL,6,3.5507
SC11,CL,7,4.1135
SC11,CL,8,1.9346
SC11,CL,9,2.0098
SC11,CL,10,4.385
SC11,CL,11,2.0993
SC11,CL,12,1.729
SC11,CL,13,1.7508
SC11,CL,14,1.7384
SC11,CL,15,2.1268
SC11,CL,16,6.4264
SC11,CL,17,0.8105
SC11,CL,18,1.5888
SC11,CL,19,1.7778
SC11,CL,20,1.0022
SC11,CL,21,1.2092
SC11,CL,22,4.5743
SC11,CL,23,2.063
SC11,CL,24,2.6672
SC11,CL,25,1.866
SC11,CL,26,1.2658
SC11,CL,27,1.1929
SC11,CL,28,0.9464
SC11,CL,29,1.4905
SC11,CL,30,0.8545
SC11,CL,31,1.9186
SC11,CL,32,1.3263
SC11,CL,33,1.2542
SC11,CL,34,0.697
SC11,CL,35,2.0103
SC11,CL,36,2.7592
SC11,CL,37,2.0303
SC11,CL,38,4.2356
SC11,CL,39,2.2692
SC11,CL,40,2.1442
SC11,CL,41,2.2885
SC11,CL,42,0.7025
SC11,CL,43,1.5128
SC11,CL,44,1.9622
SC11,CL,45,1.393
SC11,CL,46,1.7236
SC11,CL,47,2.486
SC11,CL,48,3.6042
SC11,CL,49,2.8883
SC11,CL,50,2.1153
SC11,CL,51,8.3892
SC11,CL,52,2.2214
SC11,K,1,0.0945
SC11,K,2,0.111
SC11,K,3,0.0738
SC11,K,4,0.0324
SC11,K,5,0.0652
SC11,K,6,0.1222
SC11,K,7,0.4242
SC11,K,8,0.0502
SC11,K,9,0.0678
SC11,K,10,0.118
SC11,K,11,0.1142
SC11,K,12,0.0854
SC11,K,13,0.0622
SC11,K,14,0.0712
SC11,K,15,0.114
SC11,K,16,0.1798
SC11,K,17,0.0285
SC11,K,18,0.0566
SC11,K,19,0.0505
SC11,K,20,0.0432
SC11,K,21,0.0362
SC11,K,22,0.123
SC11,K,23,0.1087
SC11,K,24,0.0654
SC11,K,25,0.0523
SC11,K,26,0.064
SC11,K,27,0.0439
SC11,K,28,0.0289
SC11,K,29,0.0432
SC11,K,30,0.0565
SC11,K,31,0.0806
SC11,K,32,0.0425
SC11,K,33,0.0382
SC11,K,34,0.042
SC11,K,35,0.0533
SC11,K,36,0.0616
SC11,K,37,0.068
SC11,K,38,1.4304
SC11,K,39,0.0636
SC11,K,40,0.0623
SC11,K,41,0.0532
SC11,K,42,0.0373
SC11,K,43,0.0398
SC11,K,44,0.0652
SC11,K,45,0.031
SC11,K,46,0.0512
SC11,K,47,0.0627
SC11,K,48,0.103
SC11,K,49,0.0653
SC11,K,50,0.0662
SC11,K,51,0.2372
SC11,K,52,0.069
SC11,MG,1,0.2545
SC11,MG,2,0.0962
SC11,MG,3,0.1723
SC11,MG,4,0.0666
SC11,MG,5,0.1596
SC11,MG,6,0.2378
SC11,MG,7,0.1278
SC11,MG,8,0.1312
SC11,MG,9,0.134
SC11,MG,10,0.2445
SC11,MG,11,0.154
SC11,MG,12,0.1138
SC11,MG,13,0.118
SC11,MG,14,0.1234
SC11,MG,15,0.1494
SC11,MG,16,0.432
SC11,MG,17,0.0535
SC11,MG,18,0.1118
SC11,MG,19,0.1268
SC11,MG,20,0.0823
SC11,MG,21,0.092
SC11,MG,22,0.2937
SC11,MG,23,0.147
SC11,MG,24,0.1792
SC11,MG,25,0.1276
SC11,MG,26,0.0872
SC11,MG,27,0.0776
SC11,MG,28,0.0611
SC11,MG,29,0.1142
SC11,MG,30,0.0758
SC11,MG,31,0.127
SC11,MG,32,0.1058
SC11,MG,33,0.077
SC11,MG,34,0.0447
SC11,MG,35,0.1377
SC11,MG,36,0.184
SC11,MG,37,0.1268
SC11,MG,38,0.212
SC11,MG,39,0.1508
SC11,MG,40,0.1385
SC11,MG,41,0.134
SC11,MG,42,0.0422
SC11,MG,43,0.1022
SC11,MG,44,0.1228
SC11,MG,45,0.0883
SC11,MG,46,0.1056
SC11,MG,47,0.1503
SC11,MG,48,0.2394
SC11,MG,49,0.184
SC11,MG,50,0.1312
SC11,MG,51,0.5512
SC11,MG,52,0.131
SC11,NH4,1,0.2415
SC11,NH4,2,0.2474
SC11,NH4,3,0.4052
SC11,NH4,4,0.1914
SC11,NH4,5,0.311
SC11,NH4,6,0.4367
SC11,NH4,7,0.9728
SC11,NH4,8,0.2588
SC11,NH4,9,0.2192
SC11,NH4,10,0.755
SC11,NH4,11,0.3663
SC11,NH4,12,0.3248
SC11,NH4,13,0.16
SC11,NH4,14,0.2958
SC11,NH4,15,0.3296
SC11,NH4,16,0.7542
SC11,NH4,17,0.1578
SC11,NH4,18,0.3336
SC11,NH4,19,0.285
SC11,NH4,20,0.3625
SC11,NH4,21,0.267
SC11,NH4,22,0.2552
SC11,NH4,23,0.228
SC11,NH4,24,0.2016
SC11,NH4,25,0.0979
SC11,NH4,26,0.2437
SC11,NH4,27,0.277
SC11,NH4,28,0.1143
SC11,NH4,29,0.0935
SC11,NH4,30,0.1138
SC11,NH4,31,0.1284
SC11,NH4,32,0.2765
SC11,NH4,33,0.1713
SC11,NH4,34,0.1933
SC11,NH4,35,0.213
SC11,NH4,36,0.0842
SC11,NH4,37,0.1343
SC11,NH4,38,1.3207
SC11,NH4,39,0.1034
SC11,NH4,40,0.2298
SC11,NH4,41,0.2055
SC11,NH4,42,0.1192
SC11,NH4,43,0.0963
SC11,NH4,44,0.2222
SC11,NH4,45,0.1067
SC11,NH4,46,0.1212
SC11,NH4,47,0.173
SC11,NH4,48,0.2098
SC11,NH4,49,0.0677
SC11,NH4,50,0.6105
SC11,NH4,51,0.5898
SC11,NH4,52,0.1206
SC11,NO3,1,0.5535
SC11,NO3,2,0.7658
SC11,NO3,3,1.1813
SC11,NO3,4,0.7196
SC11,NO3,5,2.5856
SC11,NO3,6,1.9778
SC11,NO3,7,1.5072
SC11,NO3,8,0.9296
SC11,NO3,9,0.5598
SC11,NO3,10,1.1
SC11,NO3,11,1.1078
SC11,NO3,12,1.1846
SC11,NO3,13,0.6053
SC11,NO3,14,1.3608
SC11,NO3,15,0.718
SC11,NO3,16,2.6538
SC11,NO3,17,0.5288
SC11,NO3,18,1.1722
SC11,NO3,19,0.9417
SC11,NO3,20,1.3923
SC11,NO3,21,1.026
SC11,NO3,22,1.12
SC11,NO3,23,2.1437
SC11,NO3,24,1.8648
SC11,NO3,25,0.7693
SC11,NO3,26,1.2908
SC11,NO3,27,1.4819
SC11,NO3,28,1.1683
SC11,NO3,29,0.812
SC11,NO3,30,0.9772
SC11,NO3,31,0.659
SC11,NO3,32,1.535
SC11,NO3,33,0.7052
SC11,NO3,34,0.942
SC11,NO3,35,0.7443
SC11,NO3,36,0.3684
SC11,NO3,37,0.6223
SC11,NO3,38,1.134
SC11,NO3,39,0.474
SC11,NO3,40,0.8132
SC11,NO3,41,0.9022
SC11,NO3,42,0.6418
SC11,NO3,43,0.8188
SC11,NO3,44,0.7175
SC11,NO3,45,0.341
SC11,NO3,46,0.3336
SC11,NO3,47,0.3077
SC11,NO3,48,0.9454
SC11,NO3,49,0.465
SC11,NO3,50,0.5177
SC11,NO3,51,2.0034
SC11,NO3,52,0.3834
SC11,SO4,1,1.351
SC11,SO4,2,1.7784
SC11,SO4,3,2.3587
SC11,SO4,4,1.1152
SC11,SO4,5,1.7336
SC11,SO4,6,2.6397
SC11,SO4,7,3.7795
SC11,SO4,8,1.4362
SC11,SO4,9,1.1873
SC11,SO4,10,1.67
SC11,SO4,11,1.723
SC11,SO4,12,1.73
SC11,SO4,13,1.1372
SC11,SO4,14,2.9226
SC11,SO4,15,1.6186
SC11,SO4,16,3.5742
SC11,SO4,17,1.0685
SC11,SO4,18,1.79
SC11,SO4,19,1.9447
SC11,SO4,20,1.943
SC11,SO4,21,2.073
SC11,SO4,22,1.8617
SC11,SO4,23,1.7103
SC11,SO4,24,2.7768
SC11,SO4,25,1.4293
SC11,SO4,26,2.737
SC11,SO4,27,2.7054
SC11,SO4,28,1.7811
SC11,SO4,29,1.3058
SC11,SO4,30,1.6143
SC11,SO4,31,0.9832
SC11,SO4,32,2.7245
SC11,SO4,33,1.7513
SC11,SO4,34,1.3673
SC11,SO4,35,1.575
SC11,SO4,36,0.9812
SC11,SO4,37,1.021
SC11,SO4,38,4.1221
SC11,SO4,39,1.0714
SC11,SO4,40,1.5315
SC11,SO4,41,1.0347
SC11,SO4,42,1.1022
SC11,SO4,43,1.3528
SC11,SO4,44,1.3738
SC11,SO4,45,0.6853
SC11,SO4,46,0.7452
SC11,SO4,47,0.842
SC11,SO4,48,1.944
SC11,SO4,49,0.8593
SC11,SO4,50,1.4168
SC11,SO4,51,3.0474
SC11,SO4,52,1.094
SC11,Sodium,1,2.212
SC11,Sodium,2,0.8942
SC11,Sodium,3,1.397
SC11,Sodium,4,0.5704
SC11,Sodium,5,1.3568
SC11,Sodium,6,1.9713
SC11,Sodium,7,2.758
SC11,Sodium,8,1.0858
SC11,Sodium,9,1.1295
SC11,Sodium,10,2.3495
SC11,Sodium,11,1.1948
SC11,Sodium,12,1.0072
SC11,Sodium,13,0.9912
SC11,Sodium,14,0.9572
SC11,Sodium,15,1.2346
SC11,Sodium,16,3.6644
SC11,Sodium,17,0.4355
SC11,Sodium,18,0.8836
SC11,Sodium,19,0.9585
SC11,Sodium,20,0.5447
SC11,Sodium,21,0.6625
SC11,Sodium,22,2.6398
SC11,Sodium,23,1.1317
SC11,Sodium,24,1.4294
SC11,Sodium,25,1.0391
SC11,Sodium,26,0.646
SC11,Sodium,27,0.6169
SC11,Sodium,28,0.4879
SC11,Sodium,29,0.811
SC11,Sodium,30,0.4482
SC11,Sodium,31,1.0326
SC11,Sodium,32,0.7052
SC11,Sodium,33,0.7062
SC11,Sodium,34,0.3697
SC11,Sodium,35,1.087
SC11,Sodium,36,1.5054
SC11,Sodium,37,1.098
SC11,Sodium,38,3.8477
SC11,Sodium,39,1.291
SC11,Sodium,40,1.168
SC11,Sodium,41,1.2308
SC11,Sodium,42,0.3747
SC11,Sodium,43,0.8485
SC11,Sodium,44,1.0605
SC11,Sodium,45,0.7563
SC11,Sodium,46,0.9626
SC11,Sodium,47,1.371
SC11,Sodium,48,2.0116
SC11,Sodium,49,1.6197
SC11,Sodium,50,1.1682
SC11,Sodium,51,4.6268
SC11,Sodium,52,1.2272
SC99,CA,1,0.076
SC99,CA,2,0.3237
SC99,CA,3,0.7624
SC99,CA,4,0.0698
SC99,CA,5,0.1598
SC99,CA,6,0.3002
SC99,CA,7,0.1682
SC99,CA,8,0.1632
SC99,CA,9,0.211
SC99,CA,10,0.2395
SC99,CA,11,0.1482
SC99,CA,12,0.1488
SC99,CA,13,0.1625
SC99,CA,14,0.324
SC99,CA,15,0.1352
SC99,CA,16,0.3188
SC99,CA,17,0.349
SC99,CA,18,0.2182
SC99,CA,19,0.183
SC99,CA,20,0.1585
SC99,CA,21,0.0855
SC99,CA,22,0.1043
SC99,CA,23,0.2966
SC99,CA,24,0.1897
SC99,CA,25,0.1068
SC99,CA,26,0.2073
SC99,CA,27,0.1915
SC99,CA,28,0.0895
SC99,CA,29,0.1364
SC99,CA,30,0.111
SC99,CA,31,0.1612
SC99,CA,32,0.265
SC99,CA,33,0.1968
SC99,CA,34,0.0642
SC99,CA,35,0.091
SC99,CA,36,0.2395
SC99,CA,37,0.1027
SC99,CA,38,0.1834
SC99,CA,39,0.0968
SC99,CA,40,0.2307
SC99,CA,41,0.1245
SC99,CA,42,0.1698
SC99,CA,43,0.1496
SC99,CA,44,0.08
SC99,CA,45,0.0825
SC99,CA,46,0.0895
SC99,CA,47,0.148
SC99,CA,48,0.0975
SC99,CA,49,0.4303
SC99,CA,50,0.1
SC99,CA,51,0.229
SC99,CA,52,0.1317
SC99,CL,1,1.6215
SC99,CL,2,2.044
SC99,CL,3,4.5842
SC99,CL,4,0.9612
SC99,CL,5,1.6758
SC99,CL,6,2.5546
SC99,CL,7,1.172
SC99,CL,8,2.891
SC99,CL,9,3.377
SC99,CL,10,4.1365
SC99,CL,11,1.8354
SC99,CL,12,1.3898
SC99,CL,13,1.716
SC99,CL,14,2.835
SC99,CL,15,1.1965
SC99,CL,16,2.0582
SC99,CL,17,3.608
SC99,CL,18,2.6518
SC99,CL,19,1.3453
SC99,CL,20,2.87
SC99,CL,21,0.9655
SC99,CL,22,1.2763
SC99,CL,23,3.9476
SC99,CL,24,3.143
SC99,CL,25,1.6205
SC99,CL,26,1.229
SC99,CL,27,1.5742
SC99,CL,28,1.3777
SC99,CL,29,1.0078
SC99,CL,30,1.1948
SC99,CL,31,1.847
SC99,CL,32,2.1248
SC99,CL,33,1.602
SC99,CL,34,1.0343
SC99,CL,35,2.2407
SC99,CL,36,3.4555
SC99,CL,37,2.8557
SC99,CL,38,2.3632
SC99,CL,39,2.0598
SC99,CL,40,3.8967
SC99,CL,41,2.597
SC99,CL,42,2.1465
SC99,CL,43,1.3152
SC99,CL,44,0.895
SC99,CL,45,1.258
SC99,CL,46,2.2842
SC99,CL,47,3.7222
SC99,CL,48,1.5125
SC99,CL,49,4.2923
SC99,CL,50,1.9642
SC99,CL,51,3.8743
SC99,CL,52,2.587
SC99,K,1,0.04
SC99,K,2,0.072
SC99,K,3,1.024
SC99,K,4,0.0295
SC99,K,5,0.0648
SC99,K,6,0.0706
SC99,K,7,0.0508
SC99,K,8,0.0736
SC99,K,9,0.0888
SC99,K,10,0.094
SC99,K,11,0.0574
SC99,K,12,0.0555
SC99,K,13,0.0615
SC99,K,14,0.1288
SC99,K,15,0.0455
SC99,K,16,0.1178
SC99,K,17,0.223
SC99,K,18,0.0884
SC99,K,19,0.0453
SC99,K,20,0.0712
SC99,K,21,0.028
SC99,K,22,0.0437
SC99,K,23,0.1158
SC99,K,24,0.0977
SC99,K,25,0.0475
SC99,K,26,0.0683
SC99,K,27,0.068
SC99,K,28,0.0345
SC99,K,29,0.0266
SC99,K,30,0.0438
SC99,K,31,0.0598
SC99,K,32,0.0464
SC99,K,33,0.0948
SC99,K,34,0.0258
SC99,K,35,0.051
SC99,K,36,0.0835
SC99,K,37,0.0627
SC99,K,38,0.0614
SC99,K,39,0.0512
SC99,K,40,0.0807
SC99,K,41,0.063
SC99,K,42,0.0565
SC99,K,43,0.0526
SC99,K,44,0.0175
SC99,K,45,0.0322
SC99,K,46,0.0512
SC99,K,47,0.098
SC99,K,48,0.041
SC99,K,49,0.15
SC99,K,50,0.0454
SC99,K,51,0.0933
SC99,K,52,0.06
SC99,MG,1,0.1035
SC99,MG,2,0.148
SC99,MG,3,0.3328
SC99,MG,4,0.059
SC99,MG,5,0.1112
SC99,MG,6,0.1786
SC99,MG,7,0.0806
SC99,MG,8,0.1864
SC99,MG,9,0.2218
SC99,MG,10,0.2915
SC99,MG,11,0.1234
SC99,MG,12,0.088
SC99,MG,13,0.1125
SC99,MG,14,0.2072
SC99,MG,15,0.0798
SC99,MG,16,0.1478
SC99,MG,17,0.2428
SC99,MG,18,0.1714
SC99,MG,19,0.0957
SC99,MG,20,0.1905
SC99,MG,21,0.062
SC99,MG,22,0.0823
SC99,MG,23,0.2676
SC99,MG,24,0.2107
SC99,MG,25,0.1008
SC99,MG,26,0.0877
SC99,MG,27,0.1023
SC99,MG,28,0.0857
SC99,MG,29,0.0632
SC99,MG,30,0.0855
SC99,MG,31,0.12
SC99,MG,32,0.128
SC99,MG,33,0.1025
SC99,MG,34,0.06
SC99,MG,35,0.139
SC99,MG,36,0.2375
SC99,MG,37,0.1887
SC99,MG,38,0.1552
SC99,MG,39,0.1302
SC99,MG,40,0.2667
SC99,MG,41,0.1542
SC99,MG,42,0.1468
SC99,MG,43,0.0916
SC99,MG,44,0.0535
SC99,MG,45,0.0768
SC99,MG,46,0.146
SC99,MG,47,0.2368
SC99,MG,48,0.0968
SC99,MG,49,0.284
SC99,MG,50,0.1198
SC99,MG,51,0.2513
SC99,MG,52,0.1677
SC99,NH4,1,0.177
SC99,NH4,2,0.2133
SC99,NH4,3,1.8812
SC99,NH4,4,0.1083
SC99,NH4,5,0.2065
SC99,NH4,6,0.1324
SC99,NH4,7,0.2636
SC99,NH4,8,0.1722
SC99,NH4,9,0.202
SC99,NH4,10,0.1705
SC99,NH4,11,0.1794
SC99,NH4,12,0.259
SC99,NH4,13,0.2665
SC99,NH4,14,0.5935
SC99,NH4,15,0.16
SC99,NH4,16,0.3715
SC99,NH4,17,0.9885
SC99,NH4,18,0.327
SC99,NH4,19,0.212
SC99,NH4,20,0.2272
SC99,NH4,21,0.2075
SC99,NH4,22,0.212
SC99,NH4,23,0.1778
SC99,NH4,24,0.3663
SC99,NH4,25,0.093
SC99,NH4,26,0.0957
SC99,NH4,27,0.1152
SC99,NH4,28,0.0795
SC99,NH4,29,0.1662
SC99,NH4,30,0.157
SC99,NH4,31,0.085
SC99,NH4,32,0.1804
SC99,NH4,33,0.149
SC99,NH4,34,0.0835
SC99,NH4,35,0.035
SC99,NH4,36,0.1845
SC99,NH4,37,0.0633
SC99,NH4,38,0.1784
SC99,NH4,39,0.0566
SC99,NH4,40,0.0893
SC99,NH4,41,0.1813
SC99,NH4,42,0.113
SC99,NH4,43,0.1964
SC99,NH4,44,0.07
SC99,NH4,45,0.0522
SC99,NH4,46,0.0512
SC99,NH4,47,0.1965
SC99,NH4,48,0.124
SC99,NH4,49,0.3377
SC99,NH4,50,0.0658
SC99,NH4,51,0.1093
SC99,NH4,52,0.079
SC99,NO3,1,0.3595
SC99,NO3,2,1.246
SC99,NO3,3,3.1418
SC99,NO3,4,0.5488
SC99,NO3,5,0.894
SC99,NO3,6,1.2212
SC99,NO3,7,1.4988
SC99,NO3,8,1.0802
SC99,NO3,9,0.8948
SC99,NO3,10,1.1035
SC99,NO3,11,0.8624
SC99,NO3,12,0.647
SC99,NO3,13,0.898
SC99,NO3,14,2.1612
SC99,NO3,15,0.643
SC99,NO3,16,1.5808
SC99,NO3,17,2.6335
SC99,NO3,18,1.0218
SC99,NO3,19,1.0567
SC99,NO3,20,1.2288
SC99,NO3,21,0.736
SC99,NO3,22,0.754
SC99,NO3,23,1.5338
SC99,NO3,24,1.235
SC99,NO3,25,0.4868
SC99,NO3,26,0.5407
SC99,NO3,27,1.089
SC99,NO3,28,1.078
SC99,NO3,29,1.7002
SC99,NO3,30,1.1375
SC99,NO3,31,1.139
SC99,NO3,32,1.4102
SC99,NO3,33,1.4638
SC99,NO3,34,1.223
SC99,NO3,35,0.628
SC99,NO3,36,1.9898
SC99,NO3,37,0.6537
SC99,NO3,38,1.495
SC99,NO3,39,0.5154
SC99,NO3,40,0.44
SC99,NO3,41,0.8465
SC99,NO3,42,1.2868
SC99,NO3,43,1.6804
SC99,NO3,44,0.675
SC99,NO3,45,0.4235
SC99,NO3,46,0.4652
SC99,NO3,47,0.8285
SC99,NO3,48,0.7355
SC99,NO3,49,0.3773
SC99,NO3,50,0.591
SC99,NO3,51,0.5663
SC99,NO3,52,0.531
SC99,SO4,1,0.615
SC99,SO4,2,1.68
SC99,SO4,3,7.361
SC99,SO4,4,1.0058
SC99,SO4,5,1.365
SC99,SO4,6,1.9594
SC99,SO4,7,3.0126
SC99,SO4,8,1.6248
SC99,SO4,9,1.5927
SC99,SO4,10,1.749
SC99,SO4,11,1.1368
SC99,SO4,12,1.2738
SC99,SO4,13,1.615
SC99,SO4,14,2.7058
SC99,SO4,15,1.0025
SC99,SO4,16,1.959
SC99,SO4,17,3.9922
SC99,SO4,18,1.7456
SC99,SO4,19,1.458
SC99,SO4,20,1.604
SC99,SO4,21,1.0695
SC99,SO4,22,1.314
SC99,SO4,23,2.3756
SC99,SO4,24,1.6
SC99,SO4,25,0.581
SC99,SO4,26,0.765
SC99,SO4,27,1.369
SC99,SO4,28,1.833
SC99,SO4,29,1.9028
SC99,SO4,30,1.7282
SC99,SO4,31,1.198
SC99,SO4,32,2.5384
SC99,SO4,33,1.982
SC99,SO4,34,1.332
SC99,SO4,35,1.02
SC99,SO4,36,2.6368
SC99,SO4,37,1.1163
SC99,SO4,38,2.1974
SC99,SO4,39,0.962
SC99,SO4,40,1.9007
SC99,SO4,41,1.7035
SC99,SO4,42,1.634
SC99,SO4,43,1.8676
SC99,SO4,44,1.47
SC99,SO4,45,0.639
SC99,SO4,46,0.9035
SC99,SO4,47,1.9452
SC99,SO4,48,1.4475
SC99,SO4,49,1.2763
SC99,SO4,50,1.0466
SC99,SO4,51,1.185
SC99,SO4,52,1.221
SC99,Sodium,1,0.893
SC99,Sodium,2,1.1223
SC99,Sodium,3,2.5476
SC99,Sodium,4,0.5038
SC99,Sodium,5,0.9278
SC99,Sodium,6,1.3532
SC99,Sodium,7,0.6214
SC99,Sodium,8,1.6244
SC99,Sodium,9,1.9238
SC99,Sodium,10,2.214
SC99,Sodium,11,1.016
SC99,Sodium,12,0.764
SC99,Sodium,13,0.943
SC99,Sodium,14,1.6162
SC99,Sodium,15,0.662
SC99,Sodium,16,1.1122
SC99,Sodium,17,1.8462
SC99,Sodium,18,1.4202
SC99,Sodium,19,0.7817
SC99,Sodium,20,1.5818
SC99,Sodium,21,0.543
SC99,Sodium,22,0.699
SC99,Sodium,23,2.1892
SC99,Sodium,24,1.7653
SC99,Sodium,25,0.8868
SC99,Sodium,26,0.684
SC99,Sodium,27,0.8445
SC99,Sodium,28,0.722
SC99,Sodium,29,0.5284
SC99,Sodium,30,0.6268
SC99,Sodium,31,1.0078
SC99,Sodium,32,1.0804
SC99,Sodium,33,0.8722
SC99,Sodium,34,0.52
SC99,Sodium,35,1.267
SC99,Sodium,36,1.9565
SC99,Sodium,37,1.5783
SC99,Sodium,38,1.321
SC99,Sodium,39,1.101
SC99,Sodium,40,2.061
SC99,Sodium,41,1.384
SC99,Sodium,42,1.2428
SC99,Sodium,43,0.7306
SC99,Sodium,44,0.4655
SC99,Sodium,45,0.6845
SC99,Sodium,46,1.2558
SC99,Sodium,47,2.0045
SC99,Sodium,48,0.8322
SC99,Sodium,49,2.3933
SC99,Sodium,50,1.064
SC99,Sodium,51,2.077
SC99,Sodium,52,1.4387
SD04,CA,1,0.2322
SD04,CA,2,0.3228
SD04,CA,3,0.2921
SD04,CA,4,0.2979
SD04,CA,5,0.4141
SD04,CA,6,0.2755
SD04,CA,7,0.3947
SD04,CA,8,0.4169
SD04,CA,9,0.4953
SD04,CA,10,0.4045
SD04,CA,11,0.542
SD04,CA,12,0.5768
SD04,CA,13,0.6184
SD04,CA,14,0.3563
SD04,CA,15,0.8254
SD04,CA,16,1.1139
SD04,CA,17,0.6615
SD04,CA,18,0.5125
SD04,CA,19,0.2948
SD04,CA,20,0.7821
SD04,CA,21,0.2553
SD04,CA,22,0.4533
SD04,CA,23,0.2758
SD04,CA,24,0.6601
SD04,CA,25,0.4534
SD04,CA,26,0.9463
SD04,CA,27,0.5711
SD04,CA,28,0.5313
SD04,CA,29,0.6176
SD04,CA,30,0.6605
SD04,CA,31,0.6412
SD04,CA,32,0.7026
SD04,CA,33,0.7585
SD04,CA,34,0.5891
SD04,CA,35,1.8966
SD04,CA,36,0.3959
SD04,CA,37,0.5453
SD04,CA,38,0.5038
SD04,CA,39,0.8212
SD04,CA,40,0.6094
SD04,CA,41,0.3854
SD04,CA,42,0.9829
SD04,CA,43,0.2881
SD04,CA,44,0.5456
SD04,CA,45,0.3472
SD04,CA,46,0.6712
SD04,CA,47,0.6334
SD04,CA,48,0.7189
SD04,CA,49,0.2367
SD04,CA,50,0.302
SD04,CA,51,0.9664
SD04,CA,52,0.3076
SD04,CA,53,0.64
SD04,CL,1,0.0655
SD04,CL,2,0.0587
SD04,CL,3,0.0711
SD04,CL,4,0.0587
SD04,CL,5,0.0601
SD04,CL,6,0.0682
SD04,CL,7,0.0733
SD04,CL,8,0.0647
SD04,CL,9,0.1232
SD04,CL,10,0.0689
SD04,CL,11,0.0404
SD04,CL,12,0.0465
SD04,CL,13,0.1064
SD04,CL,14,0.0591
SD04,CL,15,0.1395
SD04,CL,16,0.0944
SD04,CL,17,0.0597
SD04,CL,18,0.0666
SD04,CL,19,0.0499
SD04,CL,20,0.0699
SD04,CL,21,0.0473
SD04,CL,22,0.0614
SD04,CL,23,0.0489
SD04,CL,24,0.0831
SD04,CL,25,0.0851
SD04,CL,26,0.1047
SD04,CL,27,0.0873
SD04,CL,28,0.1019
SD04,CL,29,0.0632
SD04,CL,30,0.0727
SD04,CL,31,0.0656
SD04,CL,32,0.0893
SD04,CL,33,0.0767
SD04,CL,34,0.0942
SD04,CL,35,0.2142
SD04,CL,36,0.0565
SD04,CL,37,0.0925
SD04,CL,38,0.0519
SD04,CL,39,0.0597
SD04,CL,40,0.0608
SD04,CL,41,0.0522
SD04,CL,42,0.048
SD04,CL,43,0.0389
SD04,CL,44,0.0509
SD04,CL,45,0.0637
SD04,CL,46,0.1452
SD04,CL,47,0.0575
SD04,CL,48,0.063
SD04,CL,49,0.0441
SD04,CL,50,0.0465
SD04,CL,51,0.0689
SD04,CL,52,0.1852
SD04,CL,53,0.086
SD04,K,1,0.0174
SD04,K,2,0.0181
SD04,K,3,0.014
SD04,K,4,0.0191
SD04,K,5,0.0223
SD04,K,6,0.0245
SD04,K,7,0.0294
SD04,K,8,0.0192
SD04,K,9,0.0465
SD04,K,10,0.0165
SD04,K,11,0.0229
SD04,K,12,0.0249
SD04,K,13,0.0656
SD04,K,14,0.0257
SD04,K,15,0.0556
SD04,K,16,0.0425
SD04,K,17,0.0422
SD04,K,18,0.0305
SD04,K,19,0.0278
SD04,K,20,0.0535
SD04,K,21,0.0303
SD04,K,22,0.0585
SD04,K,23,0.0444
SD04,K,24,0.069
SD04,K,25,0.0848
SD04,K,26,0.0952
SD04,K,27,0.0605
SD04,K,28,0.0553
SD04,K,29,0.0455
SD04,K,30,0.0391
SD04,K,31,0.0502
SD04,K,32,0.0524
SD04,K,33,0.0608
SD04,K,34,0.063
SD04,K,35,0.1343
SD04,K,36,0.0334
SD04,K,37,0.0458
SD04,K,38,0.0436
SD04,K,39,0.0584
SD04,K,40,0.0443
SD04,K,41,0.0249
SD04,K,42,0.0606
SD04,K,43,0.0143
SD04,K,44,0.0246
SD04,K,45,0.0635
SD04,K,46,0.0772
